video_duration_sec,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count,text_length,verified_status_verified,author_ban_status_banned,author_ban_status_under review,colleague discovered,colleague learned,colleague read,discovered news,discussion board,friend learned,friend read,internet forum,learned media,media claim,news claim,point view,read media,social media,willing wager
11,270764.0,19647.0,2199.0,147.0,79.0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1792.0,368.0,13.0,1.0,0.0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2628.0,916.0,340.0,22.0,7.0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,101829.0,9818.0,969.0,37.0,24.0,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,422316.0,104763.0,7786.0,2534.0,1518.0,108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42,4031.0,406.0,50.0,7.0,0.0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,6423.0,494.0,13.0,12.0,4.0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,7136.0,1682.0,580.0,22.0,4.0,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,60096.0,34245.0,11345.0,219.0,77.0,102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,886434.0,239270.0,95499.0,162.0,7.0,92,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,746054.0,298085.0,3138.0,1490.0,811.0,88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
17,8074.0,2233.0,486.0,17.0,5.0,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1864.0,494.0,35.0,3.0,1.0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,288890.0,167123.0,24831.0,2139.0,264.0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,8666.0,1908.0,644.0,40.0,9.0,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2761.0,932.0,1.0,8.0,2.0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,9098.0,493.0,162.0,9.0,0.0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2322.0,766.0,31.0,7.0,2.0,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,7411.0,3284.0,551.0,42.0,4.0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26,9123.0,1123.0,403.0,1.0,0.0,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,9853.0,3238.0,1149.0,8.0,0.0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,244969.0,45633.0,16413.0,467.0,106.0,83,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
9,178632.0,49415.0,19760.0,554.0,159.0,123,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
57,526235.0,267015.0,58853.0,4325.0,2151.0,126,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
48,100934.0,24414.0,7571.0,110.0,9.0,73,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15,9348.0,1342.0,160.0,28.0,10.0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2058.0,681.0,93.0,17.0,1.0,134,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,8355.0,223.0,81.0,3.0,0.0,124,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,7271.0,2222.0,167.0,34.0,8.0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,4332.0,1616.0,624.0,13.0,2.0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,319977.0,195170.0,39293.0,1388.0,310.0,91,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29,110191.0,27949.0,3790.0,559.0,47.0,82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,5410.0,2315.0,622.0,53.0,20.0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1587.0,642.0,236.0,14.0,1.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,949207.0,192240.0,21274.0,1342.0,124.0,119,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
57,7034.0,1306.0,502.0,20.0,7.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48,802149.0,36695.0,4685.0,364.0,79.0,87,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
30,569868.0,153478.0,45878.0,3359.0,1272.0,77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17,8334.0,832.0,107.0,12.0,2.0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2566.0,358.0,38.0,1.0,0.0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,8190.0,1626.0,547.0,26.0,0.0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2018.0,279.0,41.0,4.0,1.0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,6694.0,2196.0,4.0,13.0,2.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,391174.0,23682.0,2474.0,81.0,20.0,99,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
35,408511.0,82920.0,8852.0,1813.0,1077.0,80,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6,844106.0,475426.0,162187.0,5768.0,1914.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1752.0,742.0,146.0,13.0,1.0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,243860.0,102383.0,25376.0,1771.0,1013.0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,5580.0,1984.0,778.0,2.0,0.0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,878342.0,44227.0,13084.0,145.0,34.0,112,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,237008.0,85308.0,3748.0,472.0,141.0,67,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42,1894.0,207.0,44.0,1.0,0.0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,443254.0,144062.0,49517.0,232.0,140.0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2540.0,479.0,191.0,6.0,2.0,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,755435.0,194627.0,32197.0,508.0,271.0,98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,19969.0,12981.0,4578.0,188.0,4.0,76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,257123.0,40345.0,14544.0,363.0,179.0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,490526.0,201536.0,56663.0,2712.0,1728.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,973812.0,69394.0,8202.0,541.0,110.0,130,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,242321.0,146132.0,9175.0,3159.0,2092.0,78,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
25,417050.0,265930.0,15794.0,1563.0,562.0,100,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
42,525.0,199.0,14.0,4.0,1.0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,7704.0,213.0,85.0,3.0,0.0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,4985.0,2185.0,361.0,8.0,2.0,131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,768312.0,338861.0,42150.0,3270.0,882.0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5916.0,2261.0,596.0,31.0,10.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,522448.0,160323.0,57387.0,3522.0,1604.0,81,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
57,2341.0,600.0,10.0,5.0,0.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,948.0,309.0,61.0,8.0,2.0,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,735726.0,178360.0,23033.0,813.0,21.0,89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14,6353.0,1944.0,583.0,34.0,1.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,5366.0,398.0,103.0,7.0,2.0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,5766.0,120.0,37.0,3.0,0.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,8650.0,1443.0,345.0,30.0,12.0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31,504513.0,221670.0,1867.0,2280.0,981.0,83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,992.0,352.0,96.0,7.0,1.0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,9932.0,2961.0,682.0,7.0,2.0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,4170.0,292.0,89.0,4.0,0.0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39,1540.0,1.0,0.0,0.0,0.0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,5559.0,33.0,11.0,0.0,0.0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1072.0,5.0,2.0,0.0,0.0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1782.0,565.0,26.0,0.0,0.0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,874740.0,336409.0,1527.0,2942.0,1695.0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,4351.0,205.0,80.0,0.0,0.0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,5415.0,309.0,7.0,5.0,1.0,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,9636.0,2794.0,343.0,41.0,8.0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,7965.0,1332.0,354.0,11.0,4.0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,7234.0,2162.0,668.0,38.0,14.0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,8553.0,1648.0,378.0,26.0,0.0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27,271160.0,165169.0,50372.0,314.0,43.0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,893198.0,584497.0,133950.0,1267.0,649.0,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
29,4386.0,1200.0,302.0,14.0,5.0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,290596.0,110042.0,5636.0,2530.0,1245.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
47,9849.0,582.0,226.0,12.0,2.0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,1686.0,166.0,61.0,1.0,0.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27,857872.0,45211.0,4087.0,813.0,404.0,92,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
29,551698.0,182084.0,69453.0,1412.0,689.0,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5,543841.0,359381.0,75241.0,2368.0,314.0,68,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29,795902.0,177443.0,590.0,3524.0,48.0,67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10,6644.0,526.0,123.0,6.0,2.0,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,1910.0,305.0,115.0,3.0,1.0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,812447.0,343371.0,79962.0,3608.0,528.0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,9267.0,1217.0,132.0,8.0,1.0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,9857.0,1185.0,55.0,24.0,5.0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,66373.0,37266.0,12154.0,802.0,11.0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,8381.0,965.0,359.0,10.0,3.0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43,8983.0,102.0,14.0,1.0,0.0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15,8185.0,1067.0,128.0,7.0,2.0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,797.0,347.0,133.0,1.0,0.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2252.0,561.0,0.0,12.0,3.0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,221.0,74.0,17.0,2.0,0.0,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,493023.0,38849.0,12500.0,888.0,510.0,101,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
52,8466.0,2420.0,24.0,23.0,9.0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,144.0,51.0,4.0,1.0,0.0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,156223.0,37464.0,4388.0,373.0,99.0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24,9580.0,2998.0,643.0,54.0,5.0,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,315102.0,37288.0,7425.0,671.0,393.0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,5679.0,850.0,268.0,9.0,3.0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,922432.0,93876.0,10808.0,2205.0,631.0,69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
29,5568.0,763.0,26.0,15.0,2.0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,8323.0,1209.0,71.0,12.0,2.0,88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,307521.0,127296.0,27072.0,1436.0,815.0,73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,226108.0,15841.0,1778.0,266.0,90.0,91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,196284.0,66191.0,24865.0,1595.0,530.0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,6783.0,2018.0,759.0,36.0,9.0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,6564.0,2031.0,108.0,30.0,8.0,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,410353.0,187684.0,45526.0,2767.0,43.0,102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40,544175.0,27657.0,7856.0,455.0,128.0,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23,2417.0,529.0,209.0,5.0,1.0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,8765.0,564.0,97.0,9.0,3.0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2671.0,753.0,217.0,12.0,0.0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8442.0,3138.0,411.0,7.0,0.0,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,8667.0,3305.0,567.0,23.0,9.0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,99776.0,2587.0,492.0,64.0,25.0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44,31956.0,15793.0,4843.0,313.0,176.0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,483788.0,65023.0,11777.0,288.0,183.0,93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
32,772850.0,456661.0,62817.0,42.0,10.0,104,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16,6861.0,2191.0,148.0,4.0,1.0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,9919.0,3884.0,137.0,42.0,16.0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,3482.0,1538.0,564.0,2.0,0.0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,57.0,9.0,1.0,0.0,0.0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,3108.0,476.0,78.0,10.0,0.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,441826.0,218402.0,29608.0,4106.0,2356.0,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2992.0,619.0,227.0,7.0,1.0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,6967.0,2558.0,629.0,18.0,7.0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,8271.0,1152.0,107.0,7.0,1.0,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,284853.0,178300.0,58846.0,2902.0,1564.0,88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,8610.0,1405.0,505.0,28.0,4.0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,5425.0,683.0,131.0,9.0,1.0,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,792097.0,185101.0,1666.0,1110.0,478.0,63,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58,172195.0,81426.0,21726.0,334.0,93.0,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,64537.0,38438.0,3059.0,159.0,38.0,67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,3192.0,960.0,270.0,16.0,1.0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
44,64949.0,7401.0,1490.0,20.0,11.0,94,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
38,5392.0,881.0,251.0,18.0,6.0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,918306.0,167523.0,54399.0,911.0,6.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,736122.0,334373.0,126887.0,9.0,5.0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,987743.0,261277.0,81433.0,3112.0,94.0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,273047.0,119752.0,33868.0,615.0,12.0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,545877.0,357895.0,122216.0,7356.0,558.0,111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
54,169966.0,87626.0,31020.0,536.0,58.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,5035.0,1874.0,245.0,32.0,4.0,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,9453.0,659.0,16.0,15.0,3.0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1307.0,66.0,23.0,1.0,0.0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,70604.0,20880.0,6705.0,306.0,59.0,96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35,426617.0,247224.0,58161.0,849.0,5.0,91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60,3036.0,1151.0,397.0,20.0,5.0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3945.0,453.0,112.0,3.0,1.0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,3579.0,376.0,137.0,7.0,1.0,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,658897.0,39823.0,13519.0,933.0,285.0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,287802.0,25585.0,5911.0,450.0,178.0,80,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,1334.0,262.0,55.0,4.0,0.0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,220113.0,75238.0,4381.0,616.0,25.0,83,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11,968756.0,520970.0,56155.0,3199.0,976.0,129,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,985737.0,309767.0,42557.0,3750.0,2473.0,123,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
17,7779.0,2983.0,349.0,3.0,2.0,144,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
49,7379.0,877.0,247.0,17.0,1.0,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,7426.0,3090.0,333.0,12.0,5.0,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,152601.0,46598.0,10854.0,3.0,0.0,70,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
56,658762.0,185227.0,8539.0,2798.0,959.0,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,422515.0,217725.0,9023.0,80.0,31.0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16,9105.0,2163.0,559.0,22.0,7.0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,723369.0,365293.0,21774.0,2600.0,777.0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,80408.0,27324.0,1853.0,249.0,142.0,111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,115.0,32.0,2.0,1.0,0.0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,443601.0,141552.0,13228.0,2246.0,790.0,140,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,6215.0,890.0,23.0,10.0,1.0,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,151.0,51.0,3.0,1.0,0.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1703.0,587.0,84.0,4.0,1.0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,5087.0,843.0,24.0,16.0,2.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,95983.0,33994.0,11801.0,6.0,4.0,82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,160678.0,59112.0,12659.0,1096.0,593.0,91,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
39,7937.0,3252.0,458.0,16.0,3.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,380117.0,141637.0,44431.0,1058.0,511.0,94,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,2446.0,32.0,12.0,0.0,0.0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,4377.0,1527.0,386.0,6.0,0.0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,5859.0,587.0,192.0,6.0,0.0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,3250.0,983.0,355.0,2.0,0.0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,765.0,204.0,60.0,3.0,1.0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1759.0,54.0,19.0,1.0,0.0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,232075.0,77163.0,26903.0,164.0,29.0,63,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7,524.0,22.0,0.0,0.0,0.0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,376974.0,120351.0,23754.0,687.0,12.0,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28,3780.0,328.0,120.0,6.0,2.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,882744.0,363579.0,60419.0,8873.0,4401.0,77,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
27,3902.0,745.0,108.0,8.0,1.0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,2658.0,725.0,164.0,6.0,2.0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,7801.0,2225.0,90.0,11.0,3.0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3454.0,1419.0,128.0,10.0,3.0,81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51,498752.0,194942.0,30534.0,466.0,59.0,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
50,6909.0,2729.0,577.0,61.0,8.0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,158246.0,42021.0,12451.0,503.0,303.0,110,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47,4804.0,1288.0,487.0,3.0,1.0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,843165.0,463901.0,37662.0,5835.0,3505.0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,7056.0,837.0,169.0,20.0,2.0,73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1227.0,233.0,5.0,2.0,0.0,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,114197.0,40091.0,8040.0,422.0,113.0,85,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
14,481426.0,143170.0,42223.0,97.0,28.0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,228458.0,113546.0,15289.0,381.0,90.0,72,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
51,3762.0,409.0,84.0,9.0,3.0,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,3161.0,251.0,56.0,5.0,1.0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,8930.0,1644.0,548.0,9.0,3.0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
